Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,
LTFG680,MAST,POLE,361730.635N,0321937.384E,328.10,49.22,NO INFO,,NO,
LTFG681,MAST,POLE,361730.567N,0321936.980E,328.10,49.22,NO INFO,,NO,
LTFG682,TOWER,TOWER,361753.320N,0321802.690E,138.98,38.55,NO INFO,,NO,
LTFG683,GSM STATION,POLE,361716.113N,0321714.557E,433.13,242.79,NO INFO,,NO,
LTFG684,MAST,POLE,361613.560N,0321818.210E,431.78,126.65,NO INFO,,NO,
LTFG685,ANTENNA,ANTENNA,361705.040N,0321711.140E,346.83,74.47,NO INFO,,NO,
LTFG686,ANTENNA,ANTENNA,361635.650N,0321715.010E,697.87,74.47,NO INFO,,NO,
LTFG687,MINARET,BUILDING,361813.060N,0321914.080E,307.20,114.81,NO INFO,,NO,
LTFG688,MAST,POLE,361758.620N,0321717.980E,108.01,61.35,NO INFO,,NO,
LTFG689,MAST,POLE,361809.100N,0321849.020E,167.95,26.25,NO INFO,,NO,
LTFG690,MAST,POLE,361759.560N,0321905.760E,173.89,49.21,NO INFO,,NO,
LTFG691,MAST,POLE,361800.550N,0322016.660E,242.79,49.21,NO INFO,,NO,
LTFG692,MAST,POLE,361800.970N,0322035.230E,357.63,49.21,NO INFO,,NO,
LTFG693,MAST,POLE,361810.100N,0322029.270E,272.33,49.21,NO INFO,,NO,
LTFG694,MAST,POLE,361816.480N,0322031.270E,337.94,49.21,NO INFO,,NO,
LTFG695,MAST,POLE,361816.310N,0322042.140E,659.48,49.21,NO INFO,,NO,
LTFG696,MAST,POLE,361830.120N,0322033.840E,341.22,49.21,NO INFO,,NO,
LTFG697,MAST,POLE,361828.890N,0322048.520E,426.53,49.21,NO INFO,,NO,
LTFG698,MAST,POLE,361833.970N,0322050.100E,442.94,49.21,NO INFO,,NO,
LTFG699,MAST,POLE,361711.700N,0322043.920E,869.46,49.21,NO INFO,,NO,
LTFG700,MAST,POLE,361900.090N,0321759.190E,317.86,65.62,NO INFO,,NO,
LTFG701,MAST,POLE,361830.870N,0321753.720E,295.29,65.62,NO INFO,,NO,
LTFG702,MAST,POLE,361834.720N,0321801.800E,301.85,65.62,NO INFO,,NO,
LTFG703,MAST,POLE,361904.150N,0321956.070E,1633.94,65.62,NO INFO,,NO,
LTFG704,MAST,POLE,361700.810N,0321935.920E,334.66,65.62,NO INFO,,NO,
LTFG705,MAST,POLE,361815.560N,0322029.530E,433.10,65.62,NO INFO,,NO,
LTFG706,MAST,POLE,361713.430N,0322017.260E,951.49,65.62,NO INFO,,NO,
LTFG707,MAST,POLE,361812.930N,0321551.600E,229.67,32.81,NO INFO,,NO,
LTFG708,MAST,POLE,361827.950N,0321635.550E,305.13,32.81,NO INFO,,NO,
LTFG709,MAST,POLE,361839.580N,0321818.320E,347.78,32.81,NO INFO,,NO,
LTFG710,MAST,POLE,361903.880N,0321838.230E,390.44,32.81,NO INFO,,NO,
LTFG711,MAST,POLE,361825.940N,0321911.500E,321.54,32.81,NO INFO,,NO,
LTFG712,MAST,POLE,361633.410N,0321707.770E,695.57,32.81,NO INFO,,NO,
LTFG713,MAST,POLE,361824.920N,0321718.380E,374.03,16.40,NO INFO,,NO,
LTFG714,MAST,POLE,361832.910N,0321945.550E,941.65,16.40,NO INFO,,NO,
LTFG715,MAST,POLE,361706.640N,0321956.840E,606.99,16.40,NO INFO,,NO,
LTFG716,MAST,POLE,361808.320N,0321854.530E,171.76,22.97,NO INFO,,NO,
LTFG717,MAST,POLE,361806.970N,0321857.870E,182.03,24.61,NO INFO,,NO,
LTFG718,MAST,POLE,361809.500N,0321901.090E,185.05,21.33,NO INFO,,NO,
LTFG719,MAST,POLE,361810.620N,0321908.460E,203.62,19.68,NO INFO,,NO,
LTFG720,MAST,POLE,361724.840N,0321926.750E,278.89,49.21,NO INFO,,NO,
LTFG721,MAST,POLE,361745.760N,0321956.230E,328.10,49.21,NO INFO,,NO,
LTFG722,MAST,POLE,361805.550N,0321910.070E,236.79,49.21,NO INFO,,NO,
LTFG723,MAST,POLE,361700.680N,0321712.030E,226.39,16.40,NO INFO,,NO,
LTFG724,MAST,POLE,361621.140N,0321729.810E,285.45,16.40,NO INFO,,NO,
LTFG725,MAST,POLE,361529.640N,0321657.740E,570.89,16.40,NO INFO,,NO,
LTFG726,GSM STATION,POLE,361719.314N,0321712.132E,285.60,49.22,NO INFO,,NO,
LTFG727,HIGH VOLTAGE MAST,POLE,361825.815N,0321627.272E,349.25,164.05,NO INFO,,NO,
LTFG728,HIGH VOLTAGE MAST,POLE,361830.544N,0321622.455E,466.51,164.05,NO INFO,,NO,
LTFG729,HIGH VOLTAGE MAST,POLE,361836.116N,0321617.332E,580.96,164.05,NO INFO,,NO,
LTFG730,HIGH VOLTAGE MAST,POLE,361848.120N,0321606.300E,924.06,164.05,NO INFO,,NO,
LTFG731,HIGH VOLTAGE MAST,POLE,361900.876N,0321554.225E,1141.97,164.05,NO INFO,,NO,
LTFG732,HIGH VOLTAGE MAST,POLE,361924.174N,0321551.261E,1059.09,164.05,NO INFO,,NO,
LTFG733,HIGH VOLTAGE MAST,POLE,361958.497N,0321543.516E,984.30,164.05,NO INFO,,NO,
LTFG734,HIGH VOLTAGE MAST,POLE,362042.242N,0321526.347E,623.39,164.05,NO INFO,,NO,
LTFG735,HIGH VOLTAGE MAST,POLE,361943.290N,0321546.681E,926.80,164.05,NO INFO,,NO,
LTFG736,HIGH VOLTAGE MAST,POLE,362006.711N,0321543.403E,963.90,164.05,NO INFO,,NO,
LTFG737,HIGH VOLTAGE MAST,POLE,362027.091N,0321535.901E,754.63,164.05,NO INFO,,NO,
LTFG738,HIGH VOLTAGE MAST,POLE,362027.354N,0321537.651E,763.46,164.05,NO INFO,,NO,
LTFG739,HIGH VOLTAGE MAST,POLE,361911.803N,0321553.899E,1014.34,164.05,NO INFO,,NO,
LTFG740,GSM STATION,POLE,361655.064N,0321943.955E,384.09,114.84,NO INFO,,NO,
LTFG741,GSM STATION,POLE,361655.361N,0321944.210E,388.68,108.27,NO INFO,,NO,
LTFG742,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361806.10N,0321835.29E,135.20,27.89,NO INFO,,NO,
LTFG743,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361804.86N,0321836.27E,134.41,29.53,NO INFO,,NO,
LTFG744,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361804.82N,0321837.59E,127.66,29.53,NO INFO,,NO,
LTFG745,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361804.96N,0321838.84E,129.23,29.53,NO INFO,,NO,
LTFG746,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361805.17N,0321840.45E,131.86,29.53,NO INFO,,NO,
LTFG747,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361805.77N,0321841.91E,134.74,29.53,NO INFO,,NO,
LTFG748,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361806.94N,0321843.05E,138.12,29.53,NO INFO,,NO,
LTFG749,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361806.56N,0321843.66E,135.43,29.53,NO INFO,,NO,
LTFG750,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361805.63N,0321844.33E,133.07,29.53,NO INFO,,NO,
LTFG751,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361757.12N,0321826.53E,117.32,24.28,NO INFO,,NO,
LTFG752,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361756.59N,0321825.12E,116.57,23.62,NO INFO,,NO,
LTFG753,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361802.07N,0321815.04E,113.19,29.53,NO INFO,,NO,
LTFG754,ENERGY TRANSMISSION LINE,TRANSMISSION_LINE,361801.86N,0321813.70E,109.58,23.62,NO INFO,,NO,
LTFG755,TOWER,TOWER,361651.60N,0321711.28E,628.60,82.02,NO INFO,,NO,
LTFG756,TOWER,TOWER,361650.61N,0321711.87E,627.95,82.02,NO INFO,,NO,
LTFG757,ATC TOWER,TOWER,361753.48N,0321802.40E,99.74,46.59,NO INFO,,NO,
LTFG758,WDI,POLE,361753.00N,0321709.00E,74.48,21.98,YES,RED,NO,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
